Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean UMI Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000086598,TMED2,0.39943596328783793,-0.41165207936750892,0.43535386347132249,0.54342096505109094,0.44298108029408945,0.47447889321651576,0.35528956730727823,-0.21283570562102749,1.0,0.59014135770286358,0.51976356927020029,1.0
ENSG00000111364,DDX55,0.03822476463062803,-0.77525675410785011,0.21795512597988348,0.068430788191618866,0.86094197477969914,0.23205101381803284,0.048448577360083393,0.56310654419054318,1.0,0.0,-0.2852013219213152,1.0
ENSG00000111361,EIF2B1,0.093124762153811921,-0.52227601293798065,0.37291995363373048,0.13417801606199778,0.52535479669981022,0.45100583995553162,0.12919620629355572,0.51680449710212217,1.0,0.11065150456928692,0.50458097068833929,1.0
ENSG00000111358,GTF2H3,0.031298129429104836,-0.36766406699017118,0.6724795999202946,0.038911624657979357,0.33609600816761098,0.78637689466116745,0.064598103146777858,1.2881588168132483,1.0,0.0,0.10182180118793216,1.0
ENSG00000168778,TCTN2,0.0030785045340103114,-0.52227601293797932,1.0,0.0040253404818599335,0.71745038119016691,0.86182246541559238,0.0,2.2141582353694718,1.0,0.0,3.38722402005018,1.0
ENSG00000255839,RP11-338K17.8,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000185344,ATP6V0A2,0.028476166939595381,-0.772912813639552,0.25769552408465468,0.040253404818599334,0.44134907215524777,0.66806294818027434,0.032299051573388929,0.5703020455947474,1.0,0.29507067885143179,3.3872240200501809,0.22835453385493804
ENSG00000197653,DNAH10,0.00025654204450085928,-2.2227157310790719,0.60541790141766705,0.0,0.83292759861010168,1.0,0.016149525786694464,6.2141582353694718,0.47312450905459713,0.0,5.8022615193290239,1.0
ENSG00000119242,CCDC92,0.016418690848054994,-0.78531041877177366,0.33878681152311979,0.028177383373019532,0.81123252751078301,0.41551571120645875,0.016149525786694464,0.77121473952074293,1.0,0.036883834856428974,1.944280524201452,1.0
ENSG00000250091,DNAH10OS,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000179195,ZNF664,0.019240653337564445,-0.29671631252284936,0.81471095920693071,0.022810262730539623,0.3024128819113221,0.90706229016432904,0.032299051573388929,1.2599619249825968,1.0,0.0,0.81736841171923302,1.0
ENSG00000196498,NCOR2,0.044638315743149519,-0.52639212141021163,0.43535386347132249,0.046962305621699223,-0.0046419364945098351,1.0,0.25839241258711143,2.5737006220566117,0.092189028591466896,0.073767669712857947,1.1520075583561495,1.0
ENSG00000214650,RP11-83B20.1,0.0012827102225042965,-0.63775323035791587,1.0,0.0,-0.38946482272634597,0.92643926929973819,0.016149525786694464,4.6291957346483157,0.8512796828921414,0.0,4.5798690979925762,1.0
ENSG00000073060,SCARB1,0.0012827102225042965,-1.6377532303579159,0.43535386347132249,0.0026835603212399554,1.195497677994811,0.71667727976999218,0.016149525786694464,4.2141582353694718,0.93845521253274455,0.0,4.2172990186078678,1.0
ENSG00000150991,UBC,3.9776843999858231,-0.40480867035025336,0.44271722931217572,5.3563864011949516,0.42341056508885488,0.50509199971329599,4.8933063133684227,0.20351971492312426,1.0,3.7621511553557552,-0.19956112416691618,1.0
ENSG00000150990,DHX37,0.01744485902605843,-1.0210818699094215,0.20778456034875006,0.037569844497359374,1.146588077513865,0.20954407422350929,0.016149525786694464,0.61424539318234395,1.0,0.0,0.77251417593497251,1.0
ENSG00000184992,BRI3BP,0.0071831772460240603,-1.0651744540925927,0.35797520187881332,0.013417801606199778,0.92312540758168016,0.51507610304044793,0.032299051573388929,2.51371851722838,0.99931617703306119,0.0,2.0296720154320971,1.0
ENSG00000081760,AACS,0.02103644764907046,-0.095603813175733521,1.0,0.0241520428911596,0.29077818142791934,0.92447615342011491,0.0,-0.44405324738232377,1.0,0.0,0.72901253729838622,1.0
ENSG00000139364,TMEM132B,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000189238,LINC00943,0.0,-3.807678231800228,0.20125259904023166,0.0026835603212399554,4.0028526000524147,0.23495287997693906,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000256128,LINC00944,0.008209345424027497,-2.0363026068481904,0.0030307814141927025,0.037569844497359374,2.231476975100378,0.0017831250828668236,0.0,0.28342089780658508,1.0,0.0,1.4564866824872942,1.0
ENSG00000278266,RP11-575F12.3,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000139370,SLC15A4,0.0094920556465317944,-1.8816788132440054,0.0030181225547527314,0.033544504015499445,1.7260123946935906,0.01713074566273275,0.032299051573388929,1.7767529230621735,1.0,0.073767669712857947,2.9498187077428821,1.0
ENSG00000125207,PIWIL1,0.0087224295130292149,0.58463919097853179,0.73080125669576734,0.0053671206424799108,-0.38946482272634508,0.88960774864028491,0.0,0.92875601650722306,1.0,0.0,2.1018218011879322,1.0
ENSG00000111450,STX2,0.024114952183080771,-0.46021504480572872,0.60541790141766705,0.033544504015499445,0.51841697528522346,0.60525673810044689,0.032299051573388929,0.89223014048211002,1.0,0.0,0.45648668248729418,1.0
ENSG00000256250,RP11-989F5.1,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000256299,RP11-989F5.3,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000132341,RAN,0.70472099624386042,-0.4150982860399613,0.43511700851352331,0.92448653066716469,0.37514426731926265,0.53635782963686973,1.2596630113621683,0.76388661601765029,1.0,0.62702519255929257,-0.22215995246740433,1.0
ENSG00000061936,SFSWAP,0.089276631486299038,-0.0044511953653012526,1.0,0.096608171564638398,0.15238743790671538,0.93186418487853084,0.032299051573388929,-0.91855568697576739,1.0,0.0,-1.3372898330697689,1.0
ENSG00000198598,MMP17,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000256955,RP11-417L19.2,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000177169,ULK1,0.017188316981557573,-0.22271573107907194,0.9084874487302127,0.018784922248679687,0.19549767799481099,1.0,0.0,-0.17815918740928893,1.0,0.073767669712857947,2.6146345161532536,1.0
ENSG00000255992,RP11-417L19.4,0.0,-3.2227157310790719,0.43535386347132249,0.0013417801606199777,3.4178900993312578,0.47447889321651576,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000177192,PUS1,0.048999530499664122,0.23296375269711778,0.92274688802501981,0.040253404818599334,-0.2426234343970739,0.95510209860365358,0.032299051573388929,-0.0082341859669758932,1.0,0.073767669712857947,1.1648315987137328,1.0
ENSG00000183495,EP400,0.062339716813708805,-0.29197839351618571,0.70038350672768823,0.079165029476578691,0.37058438455290199,0.64094424230609381,0.048448577360083393,-0.033769278074113451,1.0,0.036883834856428974,0.12983617735752873,1.0
ENSG00000185684,EP400NL,0.030271961251101397,-0.28209427815800403,0.8009743806030214,0.038911624657979357,0.41789009933125865,0.66819715603102314,0.0,-1.0050102850926903,1.0,0.036883834856428974,1.1777706544212307,1.0
ENSG00000185163,DDX51,0.020266821515567884,-0.48575013691286539,0.587514049498428,0.029519163533639512,0.60160205250364651,0.57216249141348874,0.016149525786694464,0.5417328933979757,1.0,0.0,0.70072349286696234,1.0
ENSG00000184967,NOC4L,0.050025698677667561,-0.19296838768501967,0.86164906232509353,0.056354766746039064,0.19310316285442752,0.92643926929973819,0.064598103146777858,0.63521952227608569,1.0,0.036883834856428974,0.46836078277558624,1.0
ENSG00000256576,RP13-977J11.2,0.029245793073097957,-0.18458060219230088,0.90956374550080721,0.036228064336739398,0.37975497044448758,0.73317677803364445,0.0,-0.93558888413521046,1.0,0.0,0.23747690054549864,1.0
ENSG00000274373,RP13-714J12.1,0.0010261681780034371,-0.90078763619171021,0.82918430508721241,0.0013417801606199777,1.095962004443896,0.84181588933347273,0.0,3.6291957346483157,1.0,0.0,4.8022615193290239,1.0
ENSG00000112787,FBRSL1,0.017188316981557573,-0.83569260796982547,0.33385489807708835,0.029519163533639512,0.79170493588358948,0.44993466675392668,0.048448577360083393,1.7223051390397974,1.0,0.0,0.84806520894214898,1.0
ENSG00000177084,POLE,0.005643924979018904,-0.69915377502205889,0.71448709271709998,0.006708900803099889,0.35899641027769036,0.97698381770750964,0.032299051573388929,2.9917658140330241,0.87611683313567568,0.0,2.4803334244416622,1.0
ENSG00000176894,PXMP2,0.018214485159561009,-1.0971848489952132,0.10257252764524508,0.032202723854879468,0.73981819421862127,0.44735024658177186,0.048448577360083393,1.5559467526176767,1.0,0.18441917428214485,3.342829900691727,0.34019025098642003
ENSG00000247077,PGAM5,0.0079528033795266372,-1.746277687136085,0.039295752583836135,0.025493823051779576,1.6105351772736549,0.11159587281595024,0.032299051573388929,2.0986810179495361,1.0,0.036883834856428974,2.6593035654869812,1.0
ENSG00000176915,ANKLE2,0.069522894059732859,-0.43903363800583595,0.48058877293560864,0.091241050922158493,0.3868632037106341,0.62886639131588773,0.11304668050686126,0.79209346919665968,1.0,0.11065150456928692,0.94843216747191983,1.0
ENSG00000090615,GOLGA3,0.027193456717091086,-0.43544505506480125,0.5903320246828353,0.034886284176119421,0.37836173514462157,0.74068715911251481,0.032299051573388929,0.72230513903979787,1.0,0.073767669712857947,1.8953709237205065,1.0
ENSG00000072609,CHFR,0.067727099748226854,-0.59913193633060846,0.31287835810830844,0.10331707236773829,0.61053517727365447,0.36711371794847864,0.12919620629355572,0.9662307219258861,1.0,0.0,-1.0639870917821481,1.0
ENSG00000236617,RP11-46H11.12,0.0059004670235197638,1.3622467696420841,0.53415236391583054,0.0013417801606199777,-1.1670724013898974,0.68218421723287093,0.0,1.5703020455947465,1.0,0.0,2.7433678302754556,1.0
ENSG00000250790,RP11-46H11.3,0.005387382934518045,0.23671588755822537,1.0,0.0040253404818599335,-0.041541519306038666,1.0,0.0,1.5703020455947465,1.0,0.0,2.7433678302754556,1.0
ENSG00000196458,ZNF605,0.014879438581049838,-0.34007268171723126,0.83619899303307654,0.020126702409299667,0.53524704996941708,0.67154654845686235,0.0,0.0047048697405216444,1.0,0.0,1.1777706544212307,1.0
ENSG00000198393,ZNF26,0.043868689609646939,-0.044378489820560141,1.0,0.045620525461079246,0.095962004443896909,1.0,0.032299051573388929,0.10563377859130352,1.0,0.036883834856428974,0.68678430190908824,1.0
ENSG00000246394,RP11-386I8.6,0.00025654204450085928,-2.2227157310790719,0.58620044293369333,0.0013417801606199777,2.4178900993312578,0.61302953405602612,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000198040,ZNF84,0.044894857787650372,-0.085212207329137257,1.0,0.045620525461079246,0.047327229193020237,1.0,0.048448577360083393,0.48623778080627256,1.0,0.073767669712857947,1.2374769005454991,1.0
ENSG00000196387,ZNF140,0.025141120361084211,0.23671588755822537,0.97038567829292466,0.022810262730539623,-0.041541519306038666,1.0,0.0,-0.64382275975810099,1.0,0.0,0.52924302492260811,1.0
ENSG00000214029,ZNF891,0.034376633963115147,1.5321717710843963,0.062337728326621586,0.0120760214455798,-1.3369974028322096,0.19704606429288085,0.0,-0.95576676607284128,1.0,0.0,0.21729901860786782,1.0
ENSG00000271963,CTD-2140B24.6,0.00025654204450085928,-2.2227157310790719,0.58962634689946791,0.0013417801606199777,2.4178900993312578,0.61615695986510255,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000256223,ZNF10,0.12647522793892363,0.84300845114376388,0.21359334495053225,0.061721887388518977,-1.0105146236854137,0.19997982294281896,0.14534573208025017,0.45127794245247266,1.0,0.11065150456928692,0.28656168104498203,1.0
ENSG00000090612,ZNF268,0.017957943115060149,-0.072968611574389719,1.0,0.014759581766819756,-0.22596609044346572,1.0,0.016149525786694464,0.80476729923177004,1.0,0.11065150456928692,3.0121845887032555,0.77694966820421651
ENSG00000279081,AL356585.2,0.02180607378257304,-0.044378489820560141,1.0,0.018784922248679687,-0.16707240138989743,1.0,0.032299051573388929,1.1266953941191327,1.0,0.073767669712857947,2.2997611787998413,1.0
ENSG00000198033,TUBA3C,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000229791,RP11-385E5.5,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000132958,TPTE2,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000196199,MPHOSPH8,0.43817381200746763,-0.072493684985196483,0.97009730612719347,0.48840797846567191,0.17392059945635641,0.84812387246892407,0.19379430944033357,-1.1084632962247711,1.0,0.29507067885143179,-0.46868264683953265,1.0
ENSG00000226352,RP11-523H24.3,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000121390,PSPC1,0.10826074277936262,-0.56429106841689469,0.30613636306632908,0.16369717959563729,0.59885337222601942,0.35220468279688583,0.096897154720166787,-0.081774650984946184,1.0,0.18441917428214485,0.86627801220017941,1.0
ENSG00000132950,ZMYM5,0.066700931570223415,-0.53465973739381267,0.40257243887141203,0.099291731885878351,0.58601285813958581,0.41802573965434509,0.080747628933472329,0.40680331331186759,1.0,0.036883834856428974,-0.022166916087521304,1.0
ENSG00000223576,RP11-61K9.2,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000275964,RP11-61K9.3,0.0074397192905249192,-0.63775323035791587,0.63405770874780276,0.0093924611243398435,0.41789009933125865,0.98922045644417578,0.016149525786694464,1.9662307219258857,1.0,0.036883834856428974,3.1392965066065948,1.0
ENSG00000121741,ZMYM2,0.15828644145703019,0.048747296825302655,1.0,0.14625403750757757,-0.11363314242843714,1.0,0.22609336101372252,0.60732123502555257,1.0,0.14753533942571589,0.17582238263170913,1.0
ENSG00000165474,GJB2,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000121742,GJB6,0.0043612147565146074,1.9472092703632402,0.29061770909229256,0.0,-1.7520349021110544,0.43499925100616821,0.0,2.0442332339271596,1.0,0.0,3.2172990186078678,1.0
ENSG00000165475,CRYL1,0.049769156633166702,-0.10723851365913628,0.99824201402169599,0.050987646103559152,0.052240627014578322,1.0,0.048448577360083393,0.33151518600763064,1.0,0.11065150456928692,1.5045809706883393,1.0
ENSG00000277020,RP11-476H16.1,0.0,-3.2227157310790719,0.43535386347132249,0.0013417801606199777,3.4178900993312578,0.47447889321651576,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000032742,IFT88,0.014109812447547261,-0.32225140462998692,0.87451640147426224,0.016101361927439734,0.26034882234477852,0.98491578988545458,0.016149525786694464,1.1056337785913026,1.0,0.036883834856428974,2.2786995632720117,1.0
ENSG00000278291,RP11-172H24.4,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000172458,IL17D,0.0,-3.2227157310790719,0.43535386347132249,0.0013417801606199777,3.4178900993312578,0.47447889321651576,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000150456,N6AMT2,0.019753737426566165,-0.32963093499558482,0.7595636876400147,0.022810262730539623,0.24796509788894561,0.96906166542245975,0.048448577360083393,1.6443026270385244,1.0,0.0,0.77251417593497251,1.0
ENSG00000132953,XPO4,0.056182707745688183,0.23671588755822537,0.92582303628112528,0.046962305621699223,-0.21953982128403382,0.98845766440733884,0.048448577360083393,0.21415823536947221,1.0,0.036883834856428974,0.37599676462692599,1.0
ENSG00000150457,LATS2,0.002565420445008593,-1.5706390344993801,0.25663841437123236,0.006708900803099889,1.4178900993312586,0.4185564780410419,0.0,2.1266953941191327,1.0,0.036883834856428974,4.38722402005018,1.0
ENSG00000233851,LATS2-AS1,0.00051308408900171856,-3.2227157310790719,0.041896379018380857,0.0053671206424799108,2.7398181942186204,0.17051737940885522,0.0,3.2141582353694718,1.0,0.036883834856428974,5.5798690979925762,0.77658259439295119
ENSG00000150459,SAP18,0.88609622170596802,-0.35698898470171037,0.52848459399371461,1.1351460158845013,0.34806864983368729,0.57762690923150983,1.178915382428696,0.34379351578606709,1.0,1.0327473759800112,0.15046751012965978,1.0
ENSG00000165480,SKA3,0.0,-5.3926407325213841,0.00010330620374453972,0.010734241284959822,5.5878151007735699,8.7624771947456234e-05,0.0,3.0442332339271596,1.0,0.0,4.2172990186078678,1.0
ENSG00000173141,MRPL57,0.30631120113402599,-0.044314947569414675,1.0,0.31934367822755472,0.066091474861758925,1.0,0.20994383522702803,-0.47534061996096555,1.0,0.44260601827714768,0.58981190124015526,1.0
ENSG00000224429,LINC00539,0.0064135511125214817,-0.52227601293798021,0.8199978826126032,0.0080506809637198671,0.47035751922539415,0.97020484196734691,0.016149525786694464,2.2141582353694718,1.0,0.0,2.3428299006917275,1.0
ENSG00000180776,ZDHHC20,0.032837381696109988,-0.79645097637697404,0.22426966051313996,0.057696546906659041,0.82203928246736613,0.29736286349016233,0.064598103146777858,1.1098215755547365,1.0,0.0,-0.072207598587116451,1.0
ENSG00000165487,MICU2,0.099794855310834263,-0.67066785283065133,0.21038578639999309,0.16906430023811719,0.7772181660238151,0.19297011498881086,0.048448577360083393,-0.80543249298840891,1.0,0.11065150456928692,0.36763329169229975,1.0
ENSG00000102678,FGF9,0.0059004670235197638,0.040318674754721506,1.0,0.0053671206424799108,0.1548556934974652,1.0,0.0,1.4068033133118671,1.0,0.0,2.5798690979925762,1.0
ENSG00000276476,LINC00540,0.0033350465785111708,-0.73728890390883084,0.8199978826126032,0.0053671206424799108,0.93246327216101665,0.69638632141139323,0.0,2.0442332339271596,1.0,0.0,3.2172990186078678,1.0
ENSG00000151835,SACS,0.019497195382065305,-0.203856703827757,0.93492976843480424,0.0241520428911596,0.39903107207994282,0.78735435868340353,0.0,-0.35569737296147608,1.0,0.0,0.81736841171923302,1.0
ENSG00000232977,LINC00327,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000127863,TNFRSF19,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000027001,MIPEP,0.013596728358545543,-0.92725984755290103,0.26382997442750972,0.021468482569919643,0.62270989121975706,0.59197785594226093,0.016149525786694464,1.0047048697405216,1.0,0.14753533942571589,3.5594049954328613,0.35559447953765294
ENSG00000205861,C1QTNF9B-AS1,0.0017957943115060151,-0.22271573107907194,1.0,0.0013417801606199777,0.41789009933125776,1.0,0.0,3.0442332339271596,1.0,0.0,4.2172990186078678,1.0
ENSG00000273167,RP11-307N16.6,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000182957,SPATA13,0.075679903127753495,-0.59822486617127879,0.31465714375943638,0.12612733509827792,0.77342658686144095,0.23324884095047307,0.016149525786694464,-1.3931720783801391,1.0,0.0,-1.2238007772571717,1.0
ENSG00000102699,PARP4,0.026167288539087646,-1.0280683002255282,0.099878765951998433,0.049645865942939175,0.88445789925018481,0.27674987018412928,0.080747628933472329,1.6493736165859461,0.97624265097213458,0.073767669712857947,1.7922774307564029,1.0
ENSG00000151849,CENPJ,0.005130840890017186,-0.83039830830031214,0.53855627164159126,0.0093924611243398435,1.025572676552498,0.55466061157348001,0.0,1.4068033133118671,1.0,0.0,2.5798690979925762,1.0
ENSG00000151846,PABPC3,0.04694719414365725,1.130921223535629,0.14897040541738724,0.016101361927439734,-1.4439126067487216,0.10917471665740658,0.032299051573388929,0.16249611554697907,1.0,0.11065150456928692,1.7578673999705705,1.0
ENSG00000165566,AMER2,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000234056,LINC00463,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000139505,MTMR6,0.037968222586127177,-0.25147472406049687,0.81471095920693071,0.042936965139839287,0.19549767799481099,0.92643926929973819,0.080747628933472329,1.2992748490074226,1.0,0.0,-0.15193479105785102,1.0
ENSG00000260509,RP11-271M24.2,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000139496,NUP58,0.062596258858209672,-0.19296838768502012,0.83594662612006199,0.073797908834098772,0.26524308932078133,0.79777871276362378,0.032299051573388929,-0.43928400323445072,1.0,0.073767669712857947,0.73378178144625794,1.0
ENSG00000132932,ATP8A2,0.0076962613350257782,0.14651807858664689,1.0,0.006708900803099889,0.048656289665539809,1.0,0.0,1.0442332339271587,1.0,0.0,2.2172990186078678,1.0
ENSG00000180730,SHISA2,0.0010261681780034371,0.099212363808289794,1.0,0.0,0.095962004443896021,1.0,0.0,3.8922301404821082,1.0,0.0,5.0652959251628182,1.0
ENSG00000127870,RNF6,0.035659344185619439,-0.76585805610560165,0.21795512597988348,0.064405447709758937,0.88285282394178477,0.21308942277973705,0.016149525786694464,-0.34808418885160108,1.0,0.036883834856428974,0.82498159582910802,1.0
ENSG00000277368,RP11-380N8.7,0.0048742988455163262,-1.2227157310790719,0.33292860117562556,0.0120760214455798,1.4178900993312586,0.34759436547012906,0.0,1.356177240241899,1.0,0.0,2.5292430249226081,1.0
ENSG00000132964,CDK8,0.024371494227581631,-0.28160942013264112,0.81471095920693071,0.030860943694259488,0.4029397578652878,0.74196373848363439,0.0,-0.69273236023904694,1.0,0.036883834856428974,1.4924062567422371,1.0
ENSG00000237001,WASF3-AS1,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000132975,GPR12,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000152484,USP12,0.04746027823265897,-0.43844442213450963,0.51147748986714259,0.065747227870378913,0.49189068077503606,0.51967807016807721,0.032299051573388929,-0.08962251280763045,1.0,0.073767669712857947,1.0834432718730782,1.0
ENSG00000230641,USP12-AS2,0.00025654204450085928,-2.2227157310790719,0.60457753281736581,0.0013417801606199777,2.4178900993312578,0.62886639131588773,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000275294,RP11-428O18.6,0.00051308408900171856,-0.63775323035791587,1.0,0.0,0.83292759861010168,1.0,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000122026,RPL21,45.439496548125696,0.73658436478084521,0.19284071948298859,27.621886386522863,-0.70476837855050078,0.31079395686770223,24.191989628468306,-0.83410232517755123,1.0,25.412962216079563,-0.78623948852355419,1.0
ENSG00000122035,RASL11A,0.0069266352015232005,-0.73728890390883084,0.62863293817210331,0.010734241284959822,0.72983410564599804,0.66123593701083117,0.016149525786694464,2.0442332339271587,1.0,0.0,2.1777706544212307,1.0
ENSG00000122034,GTF3A,0.71344342575688968,-0.16235197772141807,0.80785299927138488,0.83190369958438626,0.23077315274234134,0.74215784472189028,0.59753245410769518,-0.27389329080034674,1.0,0.33195451370786072,-1.0386212855892476,1.0
ENSG00000122033,MTIF3,0.12134438704890645,-0.88086694206844962,0.062535153727295317,0.22005194634167635,0.8300160031901993,0.14062097717805372,0.22609336101372252,0.78565847628406527,1.0,0.29507067885143179,1.2084208672614156,1.0
ENSG00000139517,LNX2,0.014109812447547261,-0.50282365027180731,0.67594386759874081,0.018784922248679687,0.46679969981220459,0.77539543127353494,0.032299051573388929,1.6698377191456624,1.0,0.0,1.2172990186078678,1.0
ENSG00000186184,POLR1D,0.58517240350646005,0.047670971870214296,1.0,0.57562368890597049,-0.016932051962036843,1.0,0.38758861888066715,-0.55667081066301816,1.0,0.70079286227215043,0.2918269972576244,1.0
ENSG00000180389,ATP5EP2,0.13801961994146231,-0.34824661316293071,0.55357106366973752,0.17979854152307703,0.38879718781093198,0.56604730109396895,0.16149525786694466,0.27484616206857559,1.0,0.073767669712857947,-0.44355524751875341,1.0
ENSG00000122025,FLT3,0.00025654204450085928,-5.8665719208537972,3.059374680338261e-12,0.0,-2.282549618809834,0.25795349644761195,0.37143909309397266,9.2141582353694726,5.6818033412987936e-22,0.036883834856428974,3.7433678302754556,1.0
ENSG00000261485,PAN3-AS1,0.002565420445008593,0.23671588755822448,0.9653045131927005,0.0,-1.1670724013898983,0.75180526685360061,0.016149525786694464,3.7547266167321736,1.0,0.0,3.8022615193290239,1.0
ENSG00000152520,PAN3,0.074140650860748336,-0.40035864568222124,0.52250389525161334,0.099291731885878351,0.43238966902637399,0.55875444858765988,0.064598103146777858,0.016450077413621589,1.0,0.11065150456928692,0.86366206399316781,1.0
ENSG00000102755,FLT1,0.0010261681780034371,0.099212363808289794,1.0,0.0,0.095962004443896021,1.0,0.0,3.8922301404821082,1.0,0.0,5.0652959251628182,1.0
ENSG00000132963,POMP,0.41328923369088433,-0.81125368602405568,0.064996046299503563,0.69638390336176847,0.71063716880667482,0.19269238040336875,1.1304668050686124,1.2957988790153807,0.75763851684761285,0.59014135770286358,0.37074343140896304,1.0
ENSG00000139508,SLC46A3,0.035659344185619439,-0.70814255824931394,0.28900656732250501,0.049645865942939175,0.42741287344976531,0.64032830434784116,0.14534573208025017,2.052270552992578,0.48300427392499612,0.073767669712857947,1.4330277096633055,1.0
ENSG00000132938,MTUS2,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000139514,SLC7A1,0.012057476091540386,-0.88568074380150197,0.32051117026610265,0.020126702409299667,0.74546475735976259,0.49257233558005747,0.016149525786694464,1.1917904223410165,1.0,0.073767669712857947,2.9721865207713374,1.0
ENSG00000122042,UBL3,0.11852242455939699,-0.58701586828099739,0.27702347329860144,0.18650744232617691,0.66453006691438388,0.28143036761299317,0.14534573208025017,0.30246665349713187,1.0,0.0,-1.8678045497685489,1.0
ENSG00000122043,LINC00544,0.0092355136020309345,0.40177513382872121,0.87183816029468775,0.0053671206424799108,-0.50810931922496483,0.90019767525619032,0.016149525786694464,1.856606230751388,1.0,0.0,1.9949065972714202,1.0
