Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000280207,RP11-423H2.4,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000204677,FAM153C,0.0033299109808056096,0.57199585019343147,0.99279883799303659,0.0013048374512534722,-0.43734329051246945,1.0,0.0,2.3072676397609522,1.0
ENSG00000145911,N4BP3,0.0074282629571817442,0.086569023023191249,1.0,0.0065241872562673614,0.048083536657772541,1.0,0.0,1.0848752184245054,1.0
ENSG00000145916,RMND5B,0.055840045678124839,0.079996369099704978,1.0,0.052193498050138891,-0.066852230186888129,1.0,0.048448577360083393,0.19734994768291836,1.0
ENSG00000145912,NHP2,0.33478412707022553,-0.09653136716685462,0.9329914822729829,0.34708676203342359,0.04484516259122695,1.0,0.48448577360083395,0.54813472024886045,1.0
ENSG00000197451,HNRNPAB,0.092469066466986549,-0.77990730413941955,0.13109338919936692,0.15266598179665625,0.69806582922933824,0.2287101040762809,0.22609336101372252,1.2171669852418097,0.95565664168396058
ENSG00000175309,PHYKPL,0.16905701902551556,-0.095671300852360641,0.9529219756994568,0.18528691807799305,0.14617867584947097,0.89784907697755945,0.11304668050686126,-0.4350979421478427,1.0
ENSG00000050767,COL23A1,0.00051229399704701682,-0.65039657114301619,1.0,0.0,0.7850491308239782,1.0,0.0,4.6291957346483157,1.0
ENSG00000113240,CLK4,0.084528509512757782,0.0060453179980797245,1.0,0.087424109233982639,0.078096105724211995,1.0,0.032299051573388929,-0.83750388445302049,1.0
ENSG00000169131,ZNF354A,0.035092138797720655,0.015184389786425889,1.0,0.032620936281336804,-0.069100002712566777,1.0,0.048448577360083393,0.86543008113839415,1.0
ENSG00000178338,ZNF354B,0.01127046793503437,-0.32846847625565267,0.91999976510053239,0.014353211963788194,0.46312103593661647,0.76443470896119425,0.0,0.40680331331186714,1.0
ENSG00000198939,ZFP2,0.0010245879940940336,-0.91343097697681053,1.0,0.0013048374512534722,1.0480835366577725,0.88142993274266035,0.0,3.6291957346483157,1.0
ENSG00000178187,ZNF454,0.00025614699852350841,-2.2353590718641723,0.60370422261129575,0.0013048374512534722,2.3700116315451343,0.6074574939657037,0.0,4.6291957346483157,1.0
ENSG00000113262,GRM6,0.0012807349926175422,-1.2353590718641723,0.64378136959243271,0.0026096749025069444,1.3700116315451343,0.62902084811927883,0.0,3.2141582353694718,1.0
ENSG00000234284,ZNF879,0.0056352339675171852,-0.71179711580715832,0.72021901698776347,0.0091338621587743057,0.84644967548812122,0.61785194061395876,0.0,1.3072676397609531,1.0
ENSG00000177932,ZNF354C,0.002305322986711576,-0.4983934776979666,0.97896997703302324,0.0013048374512534722,-0.089419987092162145,1.0,0.016149525786694464,3.7547266167321736,0.99195771677766131
ENSG00000087116,ADAMTS2,0.00025614699852350841,-2.2353590718641723,0.60370422261129575,0.0,0.7850491308239782,1.0,0.016149525786694464,6.2141582353694718,0.47312450905459713
ENSG00000176783,RUFY1,0.033299109808056095,-0.55948807494480501,0.4346394056928326,0.044364473342618053,0.4012625655295734,0.63746195148476026,0.096897154720166787,1.6551909431812599,0.89480864781302649
ENSG00000244945,RP11-1379J22.2,0.0015368819911410507,-1.4280041498065676,0.49024562158271595,0.0026096749025069444,0.95497413226629035,0.94667187282284904,0.016149525786694464,4.0442332339271596,0.96032162750596328
ENSG00000169045,HNRNPH1,0.34759147699640092,-0.63222232880275719,0.19957291352712989,0.54281237972144447,0.63512335241153683,0.24336977465911383,0.48448577360083395,0.37556425145528283,1.0
ENSG00000250999,RP11-1379J22.5,0.00076844099557052533,-1.8203215725853283,0.49142888697842313,0.0026096749025069444,1.9549741322662904,0.48782430319322484,0.0,3.6291957346483157,1.0
ENSG00000127022,CANX,0.11782761932081388,-1.1146565859980329,0.0090398969986249227,0.24139492848189237,0.98139248057082362,0.04734129630592427,0.41988767045405606,1.6336553828390155,0.5413598759576298
ENSG00000161021,MAML1,0.030481492824297504,-0.23535907186417138,0.83741267199717639,0.035230611183843748,0.24662921603985222,0.85267411572507446,0.032299051573388929,0.5994483912542643,1.0
ENSG00000213316,LTC4S,0.0074282629571817442,-1.3284684762556527,0.14333941558085619,0.014353211963788194,0.86751129101595126,0.45010688276184291,0.064598103146777858,3.1785343256387506,0.28628490062078638
ENSG00000161013,MGAT4B,0.013319643923222439,-0.41432921290949132,0.72088685861543145,0.014353211963788194,0.14761921020868662,1.0,0.048448577360083393,2.2141582353694722,0.9136371265317641
ENSG00000161011,SQSTM1,0.50409729309426454,-0.93957010241753813,0.026724096554251186,0.89511849155988199,0.76903835808472598,0.1310793241016234,1.8571954654698635,1.6976430848055277,0.38606263367071703
ENSG00000161010,C5orf45,0.038165902780002758,-0.43280513607038795,0.56616478907020229,0.052193498050138891,0.47963612271963196,0.54370350702406078,0.032299051573388929,0.22926512775968089,1.0
ENSG00000245317,CTC-241N9.1,0.012551202927651913,-0.17646538281060309,1.0,0.013048374512534723,0.15701790821093553,1.0,0.016149525786694464,1.3072676397609531,1.0
ENSG00000197226,TBC1D9B,0.028944610833156453,-0.53175207464439644,0.46607510735124857,0.037840286086350698,0.38208446384570927,0.7099836660999097,0.080747628933472329,1.6392493993122383,0.96032162750596328
ENSG00000113269,RNF130,0.044057283746043452,-0.80073084422744678,0.18099505924701567,0.075680572172701396,0.77692124994057732,0.23416892481056695,0.080747628933472329,0.94737169467457027,1.0
ENSG00000249412,CTC-563A5.2,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000050748,MAPK9,0.021004053878927693,0.052217518232414051,1.0,0.015658049415041668,-0.37249214616250192,0.83412160777258926,0.064598103146777858,1.9662307219258865,0.88158467627065618
ENSG00000248367,CTB-129O4.1,0.0048667929719466603,0.50160652230203429,0.8700996022299643,0.0026096749025069444,-0.36695396262107138,1.0,0.0,1.7547266167321744,1.0
ENSG00000131459,GFPT2,0.00025614699852350841,-2.8203215725853283,0.38142404275876851,0.0026096749025069444,2.9549741322662904,0.39314774871333313,0.0,4.2141582353694718,1.0
ENSG00000113300,CNOT6,0.013831937920269455,-0.91343097697680875,0.27052270048951871,0.026096749025069445,0.95497413226629035,0.28124743821562548,0.016149525786694464,0.98533954487359043,1.0
ENSG00000161055,SCGB3A1,0.0015368819911410507,-1.7499322446939303,0.33201925674721366,0.0052193498050138887,1.8845848043748923,0.32654531633404321,0.0,2.7547266167321736,1.0
ENSG00000037280,FLT4,0.001793028989664559,-1.8203215725853275,0.31626245973367828,0.0065241872562673614,1.9549741322662904,0.31957468626557789,0.0,2.5137185172283791,1.0
ENSG00000131446,MGAT1,0.11347312034591424,-0.98010201662209662,0.03069167778345645,0.21529817945682292,0.88707006776448694,0.092590869971698325,0.32299051573388932,1.3561772402418995,0.81992828229275005
ENSG00000245060,LINC00847,0.021772494874498217,-0.39405681788322955,0.70137603899258694,0.027401586476322917,0.37001163154513339,0.76200119392370291,0.032299051573388929,1.0576537496894813,1.0
ENSG00000196670,ZFP62,0.04277654875342591,0.069495509664250221,1.0,0.040449960988857642,-0.039379304592568332,1.0,0.032299051573388929,0.16249611554697907,1.0
ENSG00000165810,BTNL9,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000248473,CTC-338M12.2,0.00025614699852350841,-2.2353590718641723,0.60370422261129575,0.0013048374512534722,2.3700116315451343,0.6074574939657037,0.0,4.6291957346483157,1.0
ENSG00000250222,CTC-338M12.5,0.024333964859733302,0.3496034288569847,0.8700996022299643,0.019572561768802083,-0.21495086917602269,1.0,0.0,-0.58025763098063443,1.0
ENSG00000146054,TRIM7,0.0012807349926175422,-1.2353590718641723,0.64378136959243271,0.0026096749025069444,1.3700116315451343,0.62902084811927883,0.0,3.2141582353694718,1.0
ENSG00000250900,CTC-338M12.6,0.00051229399704701682,-2.2353590718641723,0.43868206149169475,0.0026096749025069444,2.3700116315451343,0.45010688276184291,0.0,3.8922301404821082,1.0
ENSG00000248514,CTC-338M12.1,0.00051229399704701682,-0.65039657114301619,1.0,0.0,0.7850491308239782,1.0,0.0,4.6291957346483157,1.0
ENSG00000146063,TRIM41,0.035604432794767674,-0.31552942054815514,0.71763730802970982,0.045669310793871529,0.40038528058865364,0.65071525129844243,0.016149525786694464,-0.23705287646285722,1.0
ENSG00000204628,GNB2L1,9.6605840493141208,0.3720393790480947,0.58234537286048138,7.3788557868383853,-0.38755637298974888,0.6074574939657037,8.6076972443081488,-0.12958892012527601,1.0
ENSG00000183718,TRIM52,0.039702784771143806,-0.11988185444423483,0.9677223113202138,0.045669310793871529,0.25453441412519862,0.83707730303919448,0.0,-1.3632705926662769,1.0
ENSG00000248103,CTC-338M12.9,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000238035,AC138035.2,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000112679,DUSP22,0.04841178272094309,-0.36594318167431572,0.61398001497549715,0.062632197660166672,0.39226443839226244,0.6074574939657037,0.048448577360083393,0.31934047206152849,1.0
ENSG00000137265,IRF4,0.006403674963087711,-2.1787755434978031,0.0033163339016470754,0.024791911573815974,1.7377434160456211,0.066897509743685829,0.080747628933472329,3.3072676397609535,0.24806586185251836
ENSG00000112685,EXOC2,0.030481492824297504,-0.82032157258532745,0.2227194671486378,0.056108010403899303,0.91058001290783697,0.19719489650480967,0.016149525786694464,-0.1345699188616063,1.0
ENSG00000188996,HUS1B,0.0076844099557052525,-1.3686256027276356,0.15746647953722195,0.020877399220055555,1.5032781624085985,0.12891700282338678,0.0,0.65956938369183415,1.0
ENSG00000272463,RP11-532F6.3,0.0030737639822821013,-0.11988185444423571,1.0,0.0026096749025069444,0.2545344141251995,1.0,0.0,2.3072676397609522,1.0
ENSG00000271727,RP11-532F6.4,0.00025614699852350841,-2.2353590718641723,0.58911690048665488,0.0013048374512534722,2.3700116315451343,0.59598842429254173,0.0,4.6291957346483157,1.0
ENSG00000272279,RP11-157J24.2,0.002305322986711576,-0.4983934776979666,0.97501025694586185,0.0026096749025069444,0.63304603737892862,0.98416677495872962,0.0,2.6291957346483157,1.0
ENSG00000112699,GMDS,0.046874900729802042,-0.26638596748479593,0.73762701287121701,0.053498335501392359,0.20008663010282213,0.88142993274266035,0.080747628933472329,0.98533954487359088,1.0
ENSG00000250903,GMDS-AS1,0.015112672912886998,-0.57639598969923789,0.54651754048578727,0.022182236671309027,0.60919929542456064,0.56012502391328511,0.016149525786694464,0.94737169467456983,1.0
ENSG00000272465,RP1-136B1.1,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000145949,MYLK4,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000124535,WRNIP1,0.031762227816915047,-0.91343097697680875,0.14192196755807035,0.056108010403899303,0.79602024864498055,0.26494651165315292,0.096897154720166787,1.6291957346483152,0.91790474326070171
ENSG00000021355,SERPINB1,0.23847285562538634,-0.88687276549393346,0.045457820830459905,0.43059635891364584,0.82332695887551055,0.10343100606824253,0.56523340253430621,1.0825870418292349,0.94827675938500033
ENSG00000230438,SERPINB9P1,0.0043544989748996437,-0.38736216530922185,1.0,0.0052193498050138887,0.52201472499018386,0.89855835475227264,0.0,1.7547266167321744,1.0
ENSG00000170542,SERPINB9,0.08222318652604621,-0.42800414980656765,0.47344001613695269,0.092643459038996526,0.12208411810154862,0.94319327009315002,0.32299051573388932,1.9880901558896258,0.30150016838905119
ENSG00000124570,SERPINB6,0.070440424593964823,-0.82727433322709443,0.11762137728634728,0.11221602080779861,0.61819827297161467,0.32829589162925443,0.27454193837380592,1.8842373497285787,0.43222675466795735
ENSG00000244041,LINC01011,0.012807349926175422,-0.37028865195028082,0.79558755433177863,0.014353211963788194,0.22705367770309159,1.0,0.032299051573388929,1.8449244257037529,1.0
ENSG00000124588,NQO2,0.031249933819868028,-0.87780706724608759,0.15997098711513064,0.054803172952645834,0.79627638624723129,0.26784646556659669,0.080747628933472329,1.4327985218448123,1.0
ENSG00000224846,RP1-90J20.8,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000137275,RIPK1,0.025614699852350844,-0.82507510255596195,0.2441573321709124,0.048278985696378472,0.95972766223692485,0.19554407539348484,0.0,-0.89436622140869737,1.0
ENSG00000272277,RP1-40E16.12,0.016905701902551556,-0.81312607118112368,0.33163810027443491,0.031316098830083336,0.94777863086208658,0.27290371986854378,0.0,-0.2936364048292246,1.0
ENSG00000137274,BPHL,0.020235612883357165,-0.30574839975556944,0.82477585753271809,0.024791911573815974,0.35208972354787171,0.78223972678647635,0.016149525786694464,0.5848016152898623,1.0
ENSG00000137267,TUBB2A,0.13729479120860053,0.37398758748394378,0.69414039015417761,0.11091118335654514,-0.27786507650527348,0.87670964721920774,0.032299051573388929,-1.4816500340399741,1.0
ENSG00000137285,TUBB2B,0.00076844099557052533,-0.23535907186417226,1.0,0.0,0.37001163154513428,1.0,0.0,4.2141582353694718,1.0
ENSG00000180822,PSMG4,0.094005948458127597,-0.42604263347328164,0.46895152448451682,0.1265692327715868,0.43397469027709956,0.50848180256487796,0.11304668050686126,0.35307132937407815,1.0
ENSG00000137266,SLC22A23,0.0025614699852350843,-0.36088995394803192,1.0,0.0026096749025069444,0.49554251362899393,1.0,0.0,2.5137185172283791,1.0
ENSG00000228793,RP1-223B1.1,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000168994,PXDC1,0.0,-3.2353590718641723,0.4346394056928326,0.0,1.3700116315451343,1.0,0.016149525786694464,7.2141582353694718,0.30086769078454861
ENSG00000145945,FAM50B,0.013831937920269455,-0.62392435978182359,0.53379419380206117,0.022182236671309027,0.75857691946278738,0.45010688276184291,0.0,0.044233233927158722,1.0
ENSG00000272248,RP3-406P24.4,0.0038422049778526262,-1.4052840733064835,0.27617338135461272,0.010438699610027777,1.5399366329874464,0.22063756501797763,0.0,1.6291957346483157,1.0
ENSG00000230648,RP3-406P24.3,0.0010245879940940336,-1.9134309769768096,0.37138514710534626,0.0026096749025069444,1.3700116315451343,0.62902084811927883,0.016149525786694464,4.406803313311868,0.89506135730905345
ENSG00000112739,PRPF4B,0.14395461317021174,-0.70569827353355219,0.17315386748473452,0.23617557867687847,0.7078812703015176,0.21373071503809288,0.20994383522702803,0.48235434631904406,1.0
ENSG00000185689,C6orf201,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000198721,ECI2,0.067878954608729739,-0.48385738454008509,0.4346394056928326,0.092643459038996526,0.447179492067594,0.50785456765887405,0.11304668050686126,0.81755345418761349,1.0
ENSG00000234817,RP3-400B16.1,0.00025614699852350841,-2.2353590718641723,0.60370422261129575,0.0013048374512534722,2.3700116315451343,0.6074574939657037,0.0,4.6291957346483157,1.0
ENSG00000260239,RP11-274H24.1,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000153046,CDYL,0.012807349926175422,-0.5629337298926762,0.58644439206023746,0.019572561768802083,0.69758628957363822,0.5258718698658138,0.0,0.16976411601101837,1.0
ENSG00000124787,RPP40,0.015624966909934014,-0.98160247961838909,0.18209084055095551,0.030011261378829861,0.95497413226629035,0.26038733714701012,0.032299051573388929,1.389729799952927,1.0
ENSG00000272142,RP11-428J1.5,0.0010245879940940336,-1.9134309769768096,0.37138514710534626,0.003914512353760417,2.0480835366577717,0.36776607981444365,0.0,3.2141582353694718,1.0
ENSG00000271978,RP11-428J1.4,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000219607,PPP1R3G,0.0,-3.2353590718641723,0.4346394056928326,0.0,1.3700116315451343,1.0,0.016149525786694464,7.2141582353694718,0.30086769078454861
ENSG00000214113,LYRM4,0.19518401287491341,0.57199585019343235,0.4346394056928326,0.091338621587743057,-1.1258996813588942,0.09792294287798689,0.61368197989438966,1.7973877688661724,0.35729035951173532
ENSG00000145982,FARS2,0.063524455633830093,-0.63290914441417412,0.29005261661975928,0.08611927178272917,0.3917067026444534,0.59769104615039581,0.24224288680041697,1.914950216982193,0.4455852136170308
ENSG00000270174,RP1-256G22.2,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000233064,RP3-380B8.4,0.0010245879940940336,0.086569023023189473,1.0,0.0,0.048083536657772541,1.0,0.0,3.8922301404821082,1.0
ENSG00000124785,NRN1,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000124491,F13A1,0.00025614699852350841,-2.2353590718641723,0.60370422261129575,0.0,0.7850491308239782,1.0,0.016149525786694464,6.2141582353694718,0.47312450905459713
ENSG00000112799,LY86,0.0025614699852350843,-4.2021922079289729,6.425448818103147e-13,0.0052193498050138887,-0.92277011768271144,0.51436991122958187,0.61368197989438966,7.5926698586232009,3.1103789245097785e-22
ENSG00000203498,RP11-556O15.1,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000124782,RREB1,0.034067550803626619,0.023375196535996068,1.0,0.028706423927576389,-0.22536748512136029,0.99253693006987609,0.080747628933472329,1.5137185172283796,1.0
ENSG00000124783,SSR1,0.12730505826618368,-0.63290914441417412,0.23074521087993957,0.1839820806267396,0.49739093802136169,0.43211550866263521,0.35528956730727823,1.41804807047949,0.76560632447891042
ENSG00000164304,CAGE1,0.0035860579793291179,1.6715315237443455,0.44554412387275821,0.0,-1.5368789640633835,0.47555348763662514,0.0,2.3072676397609522,1.0
ENSG00000124784,RIOK1,0.054303163686983784,-0.33353946580307481,0.63528246761464513,0.06393703511142014,0.23250810779519959,0.8104011117501474,0.11304668050686126,1.1807352338320221,1.0
ENSG00000168566,SNRNP48,0.04047122576671433,-0.41432921290949132,0.59281515515534167,0.056108010403899303,0.50751515529506896,0.51482311997342789,0.016149525786694464,-0.44405324738232377,1.0
ENSG00000239264,TXNDC5,0.0010245879940940336,-3.0833559784191218,0.0092272068330751158,0.010438699610027777,3.2180085381000847,0.0090427854388208731,0.0,2.5137185172283791,1.0
ENSG00000188428,BLOC1S5,0.035092138797720655,-0.68142346676363985,0.32404458505198952,0.060022522757659721,0.81607602644460275,0.25039817367256789,0.0,-1.3094037206875413,1.0
ENSG00000124802,EEF1E1,0.097335859438933206,-0.51969287949842169,0.3697544012841949,0.13439825747910764,0.45206584742761979,0.46944078860028915,0.19379430944033357,0.99573471623596932,1.0
ENSG00000124786,SLC35B3,0.04277654875342591,-0.052495014714360799,1.0,0.044364473342618053,0.089903712352398024,1.0,0.032299051573388929,0.1409092533388332,1.0
ENSG00000137203,TFAP2A,0.00051229399704701682,-2.2353590718641723,0.42894993127399322,0.0026096749025069444,2.3700116315451343,0.43211550866263521,0.0,3.8922301404821082,1.0
ENSG00000111846,GCNT2,0.0033299109808056096,-1.2353590718641723,0.42894993127399322,0.0065241872562673614,1.0480835366577725,0.55741954564008145,0.016149525786694464,2.9662307219258857,1.0
ENSG00000137434,C6orf52,0.0015368819911410507,-1.0129666505277246,0.90743392904164344,0.0026096749025069444,1.1476192102086866,0.70027352532760723,0.0,3.0442332339271596,1.0
ENSG00000111845,PAK1IP1,0.048155635722419585,-0.030668652261182316,1.0,0.048278985696378472,0.032976644267563415,1.0,0.048448577360083393,0.39397927295428437,1.0
ENSG00000111843,TMEM14C,0.15317590511705803,-0.28507128434962326,0.63080182838455467,0.14875146944289583,-0.10417043845748486,1.0,0.64598103146777863,2.0939519735436676,0.18086174678598477
ENSG00000272097,RP11-421M1.8,0.0012807349926175422,-0.65039657114301619,0.90570637356961359,0.0013048374512534722,0.7850491308239782,0.90144334541952575,0.0,3.406803313311868,1.0
ENSG00000137210,TMEM14B,0.37269388285170474,-0.04497704543034442,1.0,0.37448834850974655,0.0017477009350277406,1.0,0.50063529938752838,0.44680138124378665,1.0
ENSG00000111837,MAK,0.0020491759881880673,-1.3873621653092219,0.4346394056928326,0.0052193498050138887,1.5220147249901839,0.42834995492614253,0.0,2.5137185172283791,1.0
ENSG00000235051,RP11-637O19.2,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000224531,SMIM13,0.0097335859438933206,-1.0374196942522618,0.27096845197265085,0.01696288686629514,0.7850491308239782,0.50655993054548676,0.048448577360083393,2.5137185172283796,0.76684237364673569
ENSG00000111859,NEDD9,0.050717105707654669,-0.97377388266744713,0.06583342456319588,0.10438699610027778,1.0588099432508304,0.059347589287976066,0.032299051573388929,-0.32500057573855923,1.0
ENSG00000205269,TMEM170B,0.002305322986711576,1.0865690230231895,0.68305913559122855,0.0,-0.95191646334222746,0.70798166494858394,0.0,2.8922301404821082,1.0
ENSG00000111863,ADTRP,0.097592006437456705,2.0201416612842147,0.0010721618728347238,0.022182236671309027,-2.0450258677337092,0.0023998262275411945,0.032299051573388929,-0.84112420013171763,1.0
ENSG00000229896,RP11-456H18.2,0.00051229399704701682,-2.2353590718641723,0.42894993127399322,0.0013048374512534722,1.3700116315451343,0.8110090727640682,0.016149525786694464,5.2141582353694718,0.70554182066318827
ENSG00000095951,HIVEP1,0.024333964859733302,0.442712833248466,0.73217837102474059,0.018267724317548611,-0.30806027356750398,0.91443790953240645,0.0,-0.56720147815518818,1.0
ENSG00000078401,EDN1,0.00051229399704701682,-0.65039657114301619,1.0,0.0,0.7850491308239782,1.0,0.0,4.6291957346483157,1.0
ENSG00000112137,PHACTR1,0.0012807349926175422,-5.1739585272000284,2.8786891643566865e-08,0.0091338621587743057,-0.089419987092163922,1.0,0.61368197989438966,7.7991207360906278,1.2369236448186151e-09
ENSG00000215022,RP1-257A7.4,0.0012807349926175422,-0.65039657114301619,1.0,0.0013048374512534722,0.7850491308239782,1.0,0.0,3.406803313311868,1.0
ENSG00000145979,TBC1D7,0.02279708286859225,-1.1697707302365945,0.050881606148425643,0.046974148245125004,0.99450249645292743,0.17040298252223196,0.096897154720166787,2.0442332339271592,0.65066553231113033
ENSG00000272379,RP1-257A7.5,0.0010245879940940336,-0.91343097697681053,1.0,0.0013048374512534722,1.0480835366577725,0.88142993274266035,0.0,3.6291957346483157,1.0
ENSG00000145990,GFOD1,0.0020491759881880673,-3.3133615838654444,5.4718138574875953e-05,0.023487074122562502,3.4480141435464073,4.352947378516605e-05,0.0,1.4592707332060026,1.0
ENSG00000124523,SIRT5,0.029456904830203471,-0.66278029559884821,0.39083072839670391,0.048278985696378472,0.7475744254053156,0.34266083830895327,0.016149525786694464,-0.043229607323180375,1.0
ENSG00000261071,RP1-223E5.4,0.002305322986711576,0.086569023023189473,1.0,0.0013048374512534722,0.048083536657772541,1.0,0.0,2.7547266167321736,1.0
ENSG00000225921,NOL7,0.26639287846444876,-0.25599883792320766,0.66142883454655954,0.32751420026462152,0.30700183401933367,0.6123430885523381,0.19379430944033357,-0.42079240118336125,1.0
ENSG00000010017,RANBP9,0.029969198827250486,-1.283453360065216,0.019190981318093773,0.070461222367687495,1.1971750346829184,0.053477032843245939,0.096897154720166787,1.595248402724978,0.94555719967690643
ENSG00000050393,MCUR1,0.037141314785908722,-0.99973082337102914,0.066726836001587728,0.058717685306406253,0.55372358471752214,0.45010688276184291,0.25839241258711143,2.7241922485840626,0.053293676642335974
ENSG00000180537,RNF182,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000112149,CD83,0.08222318652604621,-1.7992599570574983,1.6802672680706138e-06,0.12787407022284028,0.15074531119540557,0.89950772551526603,2.2447840843505307,4.6291957346483157,3.7114528157346288e-11
ENSG00000237346,RP3-448I9.2,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000229646,RP11-330A16.1,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000271888,RP11-560J1.2,0.0012807349926175422,-0.65039657114301619,1.0,0.0013048374512534722,0.7850491308239782,1.0,0.0,3.406803313311868,1.0
ENSG00000008083,JARID2,0.047131047728325548,-0.85372473085254175,0.13828473591729734,0.087424109233982639,0.90288562111783666,0.15005346611320072,0.048448577360083393,0.23687831186955544,1.0
ENSG00000235488,JARID2-AS1,0.00025614699852350841,-2.2353590718641723,0.60370422261129575,0.0013048374512534722,2.3700116315451343,0.6074574939657037,0.0,4.6291957346483157,1.0
ENSG00000047579,DTNBP1,0.084784656511281295,-0.41490849219488402,0.49141254646241517,0.11352085825905209,0.42856381390024723,0.51706441734414577,0.096897154720166787,0.31070672372772412,1.0
ENSG00000007944,MYLIP,0.55097219382406659,-0.2299858997653198,0.69429065466396345,0.6615525877855104,0.26858389865301113,0.66095037311657323,0.45218672202744503,-0.30452883136062403,1.0
ENSG00000137198,GMPR,0.0028176169837585926,-1.9723246660303779,0.070975762671562984,0.011743537061281251,2.1069772257113399,0.068667857472326801,0.0,1.8218408125907111,1.0
ENSG00000124788,ATXN1,0.061987573642689038,-1.3658290037595799,0.0022568119359969124,0.17093370611420486,1.4836684133407014,0.0011744734376671105,0.016149525786694464,-1.3327362245181655,1.0
ENSG00000229931,RP1-151F17.1,0.0035860579793291179,-0.91343097697680964,0.68374593059194477,0.0065241872562673614,1.0480835366577725,0.56165142830130665,0.0,1.8922301404821091,1.0
ENSG00000272341,RP1-151F17.2,0.0061475279645642027,0.40849711791055299,0.90743392904164344,0.003914512353760417,-0.27384455822959097,1.0,0.0,1.4068033133118671,1.0
ENSG00000230873,STMND1,0.00076844099557052533,-0.23535907186417226,1.0,0.0,0.37001163154513428,1.0,0.0,4.2141582353694718,1.0
ENSG00000112183,RBM24,0.00025614699852350841,-2.8203215725853283,0.37887692351335156,0.0026096749025069444,2.9549741322662904,0.3890304585396494,0.0,4.2141582353694718,1.0
ENSG00000112186,CAP2,0.00025614699852350841,-1.2353590718641723,1.0,0.0,1.3700116315451343,1.0,0.0,5.2141582353694718,1.0
ENSG00000137414,FAM8A1,0.026126993849397859,-0.40683953980852472,0.66702287770061408,0.033925773732590279,0.41065361604248007,0.67960559712135682,0.032299051573388929,0.78789348066737475,1.0
ENSG00000124789,NUP153,0.054559310685507297,-0.49389208546302488,0.4346394056928326,0.076985409623954865,0.50871790237672609,0.46296243999796932,0.064598103146777858,0.44332918933698195,1.0
ENSG00000272269,RP11-500C11.3,0.017674142898122081,0.086569023023190361,1.0,0.01696288686629514,0.048083536657772541,1.0,0.0,-0.16088119597745365,1.0
ENSG00000137177,KIF13A,0.0,-3.2353590718641723,0.4346394056928326,0.0013048374512534722,3.3700116315451343,0.45010688276184291,0.0,5.2141582353694718,1.0
ENSG00000137364,TPMT,0.044825724741613976,-1.1157774561114988,0.025566942696247735,0.073070897270194446,0.5590454559351512,0.43211550866263521,0.38758861888066715,3.0000334300166243,0.0094090584745320869
